label_regime,feature_set,roc_auc,roc_auc_ci_low,roc_auc_ci_high,pr_auc,pr_auc_ci_low,pr_auc_ci_high,bootstrap_n_effective
primary_with_llm_judge,workspace_late_late_single,0.8390679917585747,0.8049751562952594,0.8674847897862743,0.9775135838873685,0.9713495713886596,0.9830529887992586,1000
primary_with_llm_judge,workspace_noise_single,0.8390679917585747,0.8073745746527557,0.8694350650665905,0.9775135838873685,0.970598851768978,0.983659724054193,1000
strict,baseline_output_confidence,0.8103665814151747,0.7721744981024355,0.8482010230313399,0.9949466375385307,0.993033904517473,0.9965666426846759,1000
strict,combined_compact,0.905541346973572,0.8750260872546266,0.9304570279528371,0.9975877257690429,0.9963486750095714,0.9985559059002092,1000
strict,combined_full,0.9186018755328218,0.8919385707205421,0.9410839559833105,0.9979747752426141,0.9970067779905907,0.9987594332232321,1000
strict,commitment_dynamics_full,0.8431031543052003,0.7878832702904616,0.8915180821352282,0.9953802324323427,0.9931955873918077,0.9974907536024853,1000
strict,commitment_dynamics_single,0.8316908212560387,0.7697494537749898,0.886077577750327,0.9948033727682586,0.9919970074023378,0.9972264011840885,1000
strict,layer_l33_diff,0.6685080988917306,0.5952718607224972,0.7338546684671654,0.9879373700887373,0.981794425417076,0.9928693172771366,1000
strict,layer_l33_diff_in_full,0.9088377379937482,0.8600142381773038,0.9520464054287872,0.997324710945179,0.9952471573041533,0.9989475527949249,1000
strict,layer_l33_full,0.8828871838590507,0.8331357938824352,0.9251525482759704,0.9964697743027648,0.993912961623389,0.9982813225894543,1000
strict,layer_l33_single,0.889434498437056,0.8432637033442892,0.9272409571328933,0.9968701849779071,0.9950891268369887,0.9984412981475773,1000
strict,workspace_compact,0.8704290991759022,0.8247809915973539,0.9089430303420841,0.9963728730628658,0.9944205179319353,0.9979440698193841,1000
strict,workspace_full,0.8908439897698209,0.8403592757392687,0.9300603968589518,0.9967637023895721,0.9942154457819866,0.9985254975620246,1000
strict,workspace_late_late_full,0.9118840579710144,0.8623578280357076,0.949699661625893,0.9974743508883034,0.9957349201901843,0.9987948794076994,1000
strict,workspace_late_late_single,0.869337880079568,0.8168175245553808,0.9171255078725873,0.9960250679790308,0.9932589938317959,0.9980081682255758,1000
strict,workspace_noise_single,0.869337880079568,0.8164729606588206,0.9153706844364439,0.9960250679790308,0.9932510049525669,0.9980239774254224,1000
