example_id,readout_position,readout_prompt_token,n_workspace_layers,all_entropy_topk_mean,all_entropy_topk_std,all_entropy_topk_min,all_entropy_topk_max,all_entropy_topk_slope,all_entropy_topk_last3_slope,all_top1_dominance_last3_max_minus_mean,all_effective_concepts_topk_mean,all_top1_dominance_topk_mean,all_top1_margin_mean,all_distinct_top1_count,all_top1_churn_rate,all_top5_jaccard_adjacent_mean,all_answer_token_best_rank,all_answer_token_mean_rank,mid_entropy_topk_mean,mid_entropy_topk_std,mid_entropy_topk_min,mid_entropy_topk_max,mid_entropy_topk_slope,mid_entropy_topk_last3_slope,mid_top1_dominance_last3_max_minus_mean,mid_effective_concepts_topk_mean,mid_top1_dominance_topk_mean,mid_top1_margin_mean,mid_distinct_top1_count,mid_top1_churn_rate,mid_top5_jaccard_adjacent_mean,mid_answer_token_best_rank,mid_answer_token_mean_rank,late_entropy_topk_mean,late_entropy_topk_std,late_entropy_topk_min,late_entropy_topk_max,late_entropy_topk_slope,late_entropy_topk_last3_slope,late_top1_dominance_last3_max_minus_mean,late_effective_concepts_topk_mean,late_top1_dominance_topk_mean,late_top1_margin_mean,late_distinct_top1_count,late_top1_churn_rate,late_top5_jaccard_adjacent_mean,late_answer_token_best_rank,late_answer_token_mean_rank,late_late_entropy_topk_mean,late_late_entropy_topk_std,late_late_entropy_topk_min,late_late_entropy_topk_max,late_late_entropy_topk_slope,late_late_entropy_topk_last3_slope,late_late_top1_dominance_last3_max_minus_mean,late_late_effective_concepts_topk_mean,late_late_top1_dominance_topk_mean,late_late_top1_margin_mean,late_late_distinct_top1_count,late_late_top1_churn_rate,late_late_top5_jaccard_adjacent_mean,late_late_answer_token_best_rank,late_late_answer_token_mean_rank,workspace_noise_score,layer_l33_entropy_topk,layer_l33_top1_dominance_topk,layer_l33_top1_margin,layer_l33_answer_token_rank,layer_l34_entropy_topk,layer_l34_top1_dominance_topk,layer_l34_top1_margin,layer_l34_answer_token_rank,layer_l33_l34_entropy_diff
ex_06912_sfq-20578,38, ,22,1.60649762167172,1.0636274156516974,0.24528028070926666,3.6028826236724854,0.028060297056283746,0.5489377975463869,0.07913657029469809,9.178371688912296,0.5614751736548814,1.25,4,0.2857142857142857,0.49924414210128487,2.0,120478.22727272728,1.7791579460555857,1.2051225586457852,0.24528028070926666,3.6028826236724854,-0.06255919432098206,-0.3564805015921593,0.10536015033721924,11.761773942823186,0.5443160310387611,1.375,2,0.2,0.4837301587301588,146346.0,150688.27272727274,1.6308283545076847,0.9283123224904763,0.46614697575569153,3.1816446781158447,0.3737166499098141,0.5489377975463869,0.07913657029469809,8.101036625506826,0.5374168306589127,1.125,3,0.5714285714285714,0.459750566893424,2.0,72074.875,2.0776479244232178,0.8907917179077961,1.0211540460586548,3.1816446781158447,0.6127129673957825,0.5489377975463869,0.07913657029469809,11.445873171482049,0.44395641088485716,1.05,2,0.25,0.4236111111111111,2.0,34807.6,2.0776479244232178,2.9539101123809814,0.21848133206367493,0.3125,139.0,3.1816446781158447,0.20014342665672302,0.6875,2.0,-0.22773456573486328
ex_00520_qz-3920,29, ,22,2.2628243457187307,1.2712792346168662,0.3570994734764099,3.684394598007202,-0.12475719248622498,0.18047356605529788,0.18816883365313214,17.661219724274076,0.3849186125126752,0.7755681818181818,9,0.42857142857142855,0.4640967498110355,5.0,105550.31818181818,2.5971307321028276,1.1976329411279836,0.72764652967453,3.684394598007202,-0.33935073451562353,-0.10456821322441093,0.09601024786631263,22.10056651123157,0.329619514671239,0.75,5,0.4,0.4896825396825397,138280.0,146741.54545454544,1.395411029458046,1.054525310999276,0.3570994734764099,3.286719799041748,0.3635904051008678,0.18047356605529788,0.18816883365313214,7.341946783169368,0.5580564104020596,0.984375,3,0.2857142857142857,0.44784580498866206,5.0,37339.125,1.8044523000717163,1.1540195419145969,0.3570994734764099,3.286719799041748,0.7203544318675995,0.18047356605529788,0.18816883365313214,10.520890265222603,0.5336219370365143,1.325,2,0.25,0.25992063492063494,5.0,7737.4,1.8044523000717163,3.286719799041748,0.18588599562644958,0.8125,28.0,2.5926032066345215,0.23896640539169312,0.1875,5.0,0.6941165924072266
ex_00488_qz-3431,43, ,22,2.2081253962083296,0.8932972123818849,0.8604428768157959,3.523979663848877,0.021648156582333152,0.3522933721542363,0.2085561255613963,13.23449077588225,0.44459058581428096,1.2272727272727273,9,0.42857142857142855,0.33446712018140595,19.0,104177.04545454546,2.6058703769337046,0.9573560036652237,0.9192006587982178,3.523979663848877,0.18600470152768225,-0.06888842582702566,0.2554709017276764,19.11057483612376,0.35549696670337155,1.0795454545454546,5,0.5,0.3313492063492063,117241.0,135407.81818181818,2.0142049938440323,0.5606702065597551,1.1937389373779297,2.8044395446777344,-0.13410809352284359,0.3522933721542363,0.2085561255613963,8.731626968838421,0.47264908999204636,1.21875,3,0.2857142857142857,0.3917233560090702,19.0,83046.625,1.6742085218429565,0.398044793252604,1.1937389373779297,2.3892369270324707,0.17333267927169793,0.3522933721542363,0.2085561255613963,5.816263964187174,0.5549585282802582,1.425,2,0.25,0.4880952380952381,19.0,51869.8,1.6742085218429565,1.4518083333969116,0.6800744533538818,2.0,139.0,2.3892369270324707,0.28076690435409546,0.25,19.0,-0.9374285936355591
ex_01535_qb-8937,33, ,22,2.4121503829956055,0.5913370097221707,1.615851879119873,3.540752410888672,-0.031942329185955354,0.1788125038146974,0.11474249760309857,13.43398855871169,0.32009847834706306,0.6647727272727273,12,0.6666666666666666,0.43065003779289496,58.0,123830.36363636363,2.855953108180653,0.4717025431657606,2.0623083114624023,3.540752410888672,0.029913793910633556,0.023040294647216887,0.14267796277999878,19.383345330238257,0.25200051949782803,0.6875,6,0.7,0.3638888888888889,145475.0,149560.9090909091,1.9252288937568665,0.3242580589765418,1.615851879119873,2.634434223175049,-0.03135781912576571,0.1788125038146974,0.11474249760309857,7.2711987108477505,0.41225496493279934,0.6953125,6,0.7142857142857143,0.3775510204081632,58.0,84114.25,1.9051278352737426,0.17369250965442082,1.6821608543395996,2.1656203269958496,0.010357511043548442,0.1788125038146974,0.11474249760309857,6.823793875668487,0.40936108827590945,0.6125,5,1.0,0.3392857142857143,58.0,50066.2,1.9051278352737426,1.6821608543395996,0.5314139723777771,1.0625,58.0,2.1656203269958496,0.36944347620010376,0.5,93.0,-0.48345947265625
ex_03582_qw-1158,39, ,22,0.9693040427836505,1.023338945788376,0.08071000874042511,3.4016215801239014,0.12219667459934326,-0.04587650299072252,0.11459888021151227,4.976736092899112,0.7856831821528348,3.7642045454545454,5,0.19047619047619047,0.48904006046863185,1.0,106060.5,0.373695280064236,0.3003882621517545,0.08071000874042511,0.9990374445915222,-0.004324252090670836,0.4239152967929841,0.056900540987650516,1.526263733330333,0.9376514716581865,4.7272727272727275,1,0.0,0.6440476190476191,129407.0,142177.27272727274,2.0362508334219456,0.978561722379834,0.3781718313694,3.4016215801239014,0.32065280952623904,-0.04587650299072252,0.11459888021151227,11.071535141103116,0.5136639252305031,2.0390625,5,0.5714285714285714,0.20011337868480727,1.0,66843.375,2.5608232021331787,0.42167710028580707,2.294182062149048,3.4016215801239014,0.08873841762542702,-0.04587650299072252,0.11459888021151227,14.40184197639106,0.3815122187137604,1.3125,4,0.75,0.19742063492063494,1.0,28058.0,2.5608232021331787,3.4016215801239014,0.1561962068080902,0.5,1470.0,2.294182062149048,0.4763003885746002,1.875,1.0,1.1074395179748535
ex_03811_qw-4232,45, ,22,1.5955941799012097,1.0134712532763268,0.1618603616952896,3.573852062225342,0.07264545465646524,-0.6887050867080682,0.2814844722549121,8.266869168115413,0.5815257894044573,1.6420454545454546,6,0.3333333333333333,0.4937641723356008,13.0,112038.59090909091,1.4785317033529282,0.9402868752445865,0.1841789335012436,3.175901174545288,-0.05514108890836887,-0.37408833205699926,0.09834488232930505,6.829364933959936,0.6139510355212472,1.7102272727272727,2,0.2,0.6511904761904762,111860.0,137683.0909090909,2.0838635731488466,1.0248081207650588,0.1618603616952896,3.573852062225342,0.35862512549474124,-0.6887050867080682,0.2814844722549121,12.554039564846242,0.44736665207892656,1.4140625,5,0.7142857142857143,0.20408163265306123,13.0,73870.125,2.676530694961548,0.641187970998012,1.833477258682251,3.573852062225342,0.13870470523834222,-0.6887050867080682,0.2814844722549121,17.770343202752933,0.3255377486348152,0.9375,4,0.75,0.05555555555555555,13.0,35907.4,2.676530694961548,3.2200000286102295,0.22335085272789001,0.625,451.0,2.196441888809204,0.578662633895874,2.8125,13.0,1.0235581398010254
ex_08279_odql-8813,55, ,22,2.641994974829934,0.6379513312583778,1.0119590759277344,3.6289496421813965,-0.003638502570076348,0.2289206981658939,0.10899529357751211,16.609321457667523,0.32643321258100594,0.8806818181818182,10,0.5238095238095238,0.3216175359032502,39.0,126767.22727272728,2.9271238283677534,0.38171941198226017,2.3932254314422607,3.6289496421813965,0.04006996154785148,-0.06922149658203107,0.06187939643859863,20.16299004378932,0.26139684495600785,0.7727272727272727,5,0.5,0.3111111111111111,140138.0,148198.27272727274,2.362795650959015,0.8042674958842414,1.0119590759277344,3.276804208755493,0.15590913522811173,0.2289206981658939,0.10899529357751211,13.778501864009025,0.37963500060141087,0.984375,4,0.42857142857142855,0.34637188208616776,39.0,92281.0,2.4970514297485353,0.8328111868524242,1.0119590759277344,3.276804208755493,0.5454444885253905,0.2289206981658939,0.10899529357751211,15.824978371547008,0.36006115972995756,1.0875,3,0.5,0.30456349206349204,39.0,60855.8,2.4970514297485353,3.276804208755493,0.17197063565254211,0.8125,1676.0,3.2139735221862793,0.15745477378368378,0.25,39.0,0.06283068656921387
ex_09863_qg-3452,54, ,22,1.4239891019057145,0.9109870127523761,0.10830780118703842,2.994413137435913,-0.09633314587230536,0.16536831855773926,0.06071518858273822,6.2202075758932835,0.5937931605360725,1.6988636363636365,6,0.5238095238095238,0.5268329554043839,2.0,60767.681818181816,1.625167654319243,0.8299358321248054,0.32115527987480164,2.649179458618164,-0.18741971660744058,-0.11627261340618136,0.04997350772221887,6.853456312753056,0.580064822327007,1.7840909090909092,3,0.4,0.511904761904762,53744.0,94102.45454545454,0.7521803369745612,0.5141899929669607,0.10830780118703842,1.561207890510559,0.2060079971062285,0.16536831855773926,0.06071518858273822,2.422382435318134,0.7018503658473492,1.84375,3,0.5714285714285714,0.6071428571428571,2.0,8371.375,0.9908224940299988,0.4861607312817191,0.19307345151901245,1.561207890510559,0.33063763380050665,0.16536831855773926,0.06071518858273822,2.9946582719734187,0.603214007616043,1.1,3,0.75,0.6666666666666666,2.0,3560.6,0.9908224940299988,1.2697336673736572,0.4241996705532074,,10.0,1.561207890510559,0.5143319368362427,0.875,2.0,-0.29147422313690186
ex_00434_qz-2537,38, ,22,1.9929202239621768,0.9957742252349907,0.37590062618255615,3.5202550888061523,-0.0973371416919316,-0.770057499408722,0.3594922025998433,11.200399597385113,0.4863308908587152,1.5340909090909092,9,0.5238095238095238,0.34429327286470146,1.0,21218.909090909092,2.155283277684992,0.8355870082830398,0.5773900747299194,3.1209657192230225,-0.12866516546769569,0.6227810382843019,0.18007084727287292,11.416193194397657,0.4521274756301533,1.2954545454545454,5,0.4,0.3734126984126984,15051.0,37979.09090909091,1.3229792676866055,0.8413910271739681,0.37590062618255615,2.9121601581573486,0.08746269806509933,-0.770057499408722,0.3594922025998433,5.566694674928082,0.6458554267883301,2.2265625,3,0.42857142857142855,0.34070294784580496,1.0,5057.375,1.367645162343979,1.0420007877672974,0.37590062618255615,2.9121601581573486,0.31482350230216977,-0.770057499408722,0.3594922025998433,6.7412886190328205,0.6463973641395568,2.5625,2,0.25,0.2152777777777778,1.0,314.0,1.367645162343979,2.9121601581573486,0.25129395723342896,0.4375,3.0,0.7720125913619995,0.811781644821167,2.25,1.0,2.140147566795349
ex_09195_bt-4206,35, ,22,2.70576058734547,0.5018423467361752,1.4709166288375854,3.6664702892303467,0.0028931307025308246,0.43007743358612094,0.16374989847342172,16.871832760496204,0.295095296068625,0.7215909090909091,11,0.6190476190476191,0.45105820105820105,1.0,66078.04545454546,2.5105703310533003,0.44831057242228595,1.4709166288375854,3.0583853721618652,-0.01531406532634379,-0.005205154418945121,0.09722223381201428,13.406264799865351,0.323806875131347,0.6931818181818182,6,0.7,0.3968253968253968,41519.0,98785.90909090909,2.7926165759563446,0.5175305531083859,2.0931971073150635,3.6664702892303467,0.1861947292373294,0.43007743358612094,0.16374989847342172,18.850082426131838,0.30669422447681427,0.9375,4,0.42857142857142855,0.552721088435374,1.0,42350.375,3.036262369155884,0.47959988248219554,2.543771982192993,3.6664702892303467,0.3197491884231566,0.43007743358612094,0.16374989847342172,23.40941921602551,0.22433384656906127,0.625,3,0.5,0.6904761904761905,1.0,12493.6,3.036262369155884,3.558424711227417,0.12283654510974884,0.25,62.0,3.6664702892303467,0.09094920754432678,0.125,1.0,-0.10804557800292969
ex_03257_bb-6847,33, ,22,2.4454851096326653,0.5220566787803668,1.3561235666275024,3.3341217041015625,0.01932138907983438,0.4641466140747074,0.17236019670963287,13.101723182360445,0.3434003340927037,0.7159090909090909,8,0.6190476190476191,0.3962585034013606,2.0,97468.27272727272,2.644908135587519,0.5056988724995841,1.5913234949111938,3.3341217041015625,0.10519229390404447,0.1253764629364019,0.04751032590866089,15.750850809574366,0.2999577224254608,0.6136363636363636,6,0.8,0.2595238095238095,100695.0,135404.36363636365,2.3643415719270706,0.47870587569361445,1.3561235666275024,3.0065395832061768,0.021344606365476554,0.4641466140747074,0.17236019670963287,11.758322681742122,0.3764734175056219,0.9375,2,0.2857142857142857,0.5051020408163265,2.0,50591.5,2.2857964754104616,0.5567843047010795,1.3561235666275024,3.0065395832061768,0.25680671930313104,0.4641466140747074,0.17236019670963287,11.306040611479443,0.4030397325754166,1.05,2,0.5,0.443452380952381,2.0,26799.0,2.2857964754104616,2.6290857791900635,0.2060135453939438,,28.0,3.0065395832061768,0.2675822675228119,1.0,2.0,-0.3774538040161133
ex_08928_bt-1060,30, ,22,1.3699917935512282,0.8655507257980611,0.0868280827999115,3.4201810359954834,-0.10589637171912497,-0.4060081914067269,0.1161051789919535,5.946200993721268,0.5839429321614179,1.4886363636363635,6,0.38095238095238093,0.5317460317460317,1.0,11772.272727272728,1.3969799930399114,0.5366132845518405,0.3541293144226074,2.2175376415252686,-0.10442187786102292,-0.39305210113525385,0.143716553846995,4.612692971425683,0.5506322329694574,1.0568181818181819,4,0.4,0.7285714285714285,262.0,22192.0,0.7480620089918375,0.5636589486906451,0.0868280827999115,1.849290132522583,-0.06961724889420318,-0.4060081914067269,0.1161051789919535,2.5143788236203717,0.7658684514462948,2.46875,3,0.2857142857142857,0.3662131519274376,1.0,117.5,0.7543466001749038,0.6382506654855459,0.0868280827999115,1.849290132522583,-0.2677081525325776,-0.4060081914067269,0.1161051789919535,2.656440732692271,0.7859408557415009,2.9,3,0.5,0.4087301587301587,1.0,6.4,0.7543466001749038,0.0868280827999115,0.9869335889816284,4.875,1.0,0.18876288831233978,0.9714704155921936,4.5,1.0,-0.10193480551242828
