label_regime,feature_set,real_roc_auc,perm_auc_mean,perm_auc_ci_low,perm_auc_ci_high,p_perm_ge_real,permutation_n
primary_with_llm_judge,commitment_dynamics_single,0.721588685983396,0.5007270166252872,0.4631726234091443,0.5366085338872724,0.0,500
primary_with_llm_judge,layer_l33_diff,0.606271653067177,0.5023055296687037,0.45942099609444476,0.544412530501035,0.0,500
primary_with_llm_judge,layer_l33_diff_in_full,0.7800048374819483,0.49974539194274703,0.4635308994159452,0.539311210153021,0.0,500
primary_with_llm_judge,layer_l33_full,0.7516450995596469,0.5003497286030348,0.4670126414785621,0.5362226024230093,0.0,500
primary_with_llm_judge,layer_l33_single,0.7407998918680506,0.50039597635325,0.4641167327077805,0.5365076048061805,0.0,500
primary_with_llm_judge,workspace_compact,0.7355355732771807,0.4991469385141816,0.4600247031706849,0.537046219294439,0.0,500
primary_with_llm_judge,workspace_full,0.7839459624810592,0.49898867460108554,0.458959923596241,0.534613072583571,0.0,500
primary_with_llm_judge,workspace_late_late_full,0.77677866385903,0.49954307137420056,0.4649593793795218,0.536963163997752,0.0,500
primary_with_llm_judge,workspace_late_late_single,0.743570773072299,0.499703441014733,0.46347149798319687,0.5365357938094459,0.0,500
primary_with_llm_judge,workspace_noise_single,0.743570773072299,0.49989478476762306,0.4625793204760651,0.5319031934494803,0.0,500
strict,baseline_output_confidence,0.8084590477043138,0.5010207484668069,0.46160414521688525,0.5406429525344316,0.0,500
strict,combined_compact,0.8125848665264037,0.5003334004804751,0.4639173642508618,0.5372853156661742,0.0,500
strict,combined_full,0.8229031439783936,0.5016124416192906,0.4638614082993867,0.5390035364161332,0.0,500
strict,commitment_dynamics_full,0.7249242729456704,0.4998942880164734,0.4582067796230807,0.5421456496112925,0.0,500
strict,commitment_dynamics_single,0.7180491517077756,0.5002361341152245,0.46296844457376485,0.5403973991673755,0.0,500
strict,layer_l33_diff,0.6399980601936822,0.49948489189310175,0.4590533931688975,0.5371872994911739,0.0,500
strict,layer_l33_diff_in_full,0.7827528835966995,0.5013837608368026,0.45924140516585343,0.5429400376023994,0.0,500
strict,layer_l33_full,0.7659250637897848,0.5006123222465941,0.46045508975334615,0.5444764947699837,0.0,500
strict,layer_l33_single,0.7587216676365698,0.4986609666204097,0.46007076562663207,0.5407910492860021,0.0,500
strict,workspace_compact,0.7350448393691154,0.5006861990241283,0.4609279175433099,0.5376794320843965,0.0,500
strict,workspace_full,0.7897138039601892,0.4991322500261128,0.4572632690212931,0.5379235865526657,0.0,500
strict,workspace_late_late_full,0.7824395302684393,0.5005059313308563,0.4610543779936434,0.5419056918393839,0.0,500
strict,workspace_late_late_single,0.7406292433263201,0.5003211498574989,0.46182106778877,0.539687597922915,0.0,500
strict,workspace_noise_single,0.7406292433263201,0.5002637763552532,0.4603191167912619,0.5398600355133772,0.0,500
