label_regime,feature_set,roc_auc,roc_auc_ci_low,roc_auc_ci_high,pr_auc,pr_auc_ci_low,pr_auc_ci_high,bootstrap_n_effective
high_quality_primary,workspace_late_late_full,0.7604174187725632,0.7313170149651769,0.786314620345975,0.9447131485588184,0.9323505028099804,0.9548060099829172,1000
high_quality_primary,workspace_late_late_single,0.7041493682310469,0.6755906667522924,0.7350984294396509,0.9317975378666022,0.9198908851407928,0.944054674155869,1000
high_quality_primary,workspace_noise_single,0.7041493682310469,0.6728750660572251,0.7325052179787312,0.9317975378666022,0.9191155497980473,0.9436211108941884,1000
primary_with_llm_judge,baseline_output_confidence,0.6596724102596441,0.6269592171866541,0.6935227578584094,0.91236348921451,0.8952429091380247,0.9286176356232324,1000
primary_with_llm_judge,combined_compact,0.7050408642639816,0.6747075498355882,0.7338147080293165,0.9308289437485667,0.9176895835704942,0.9427174073001388,1000
primary_with_llm_judge,combined_full,0.7532356975076065,0.7245192474855695,0.7828178520885674,0.9444109748472826,0.9333312790014866,0.9552726976577588,1000
primary_with_llm_judge,commitment_dynamics_full,0.6685389083194643,0.6360130427163606,0.7030597327851391,0.9218138883863544,0.9082987507303636,0.9345593788778088,1000
primary_with_llm_judge,commitment_dynamics_single,0.6591183948868435,0.6271732895801782,0.6917769258893789,0.9202161499786491,0.9055451147193905,0.9335941010436783,1000
primary_with_llm_judge,layer_l33_diff,0.5389668739344775,0.5033289958312384,0.57569307579204,0.8741955361159364,0.8544918114508623,0.8948409923180667,1000
primary_with_llm_judge,layer_l33_diff_in_full,0.7699687634421922,0.7425181303836732,0.7971708230388441,0.9472465627657396,0.9362809558965007,0.9575681036241085,1000
primary_with_llm_judge,layer_l33_full,0.7428039934148742,0.7104245878451865,0.7716729550366694,0.9366607609174287,0.9231852281798835,0.9492499261494458,1000
primary_with_llm_judge,layer_l33_single,0.7348563501196989,0.7003024971805842,0.764420868026212,0.934017344372766,0.9206035656128868,0.9467674387632476,1000
primary_with_llm_judge,workspace_compact,0.6690839153122192,0.636345913955987,0.7007418848851577,0.922032947721833,0.9077633939115127,0.9348604946201156,1000
primary_with_llm_judge,workspace_full,0.7491706660120576,0.7186075308979675,0.7780950700038763,0.9439427657094743,0.933677364713448,0.9539150630810249,1000
primary_with_llm_judge,workspace_late_late_full,0.7605414937245374,0.7336238945867266,0.7876784798505886,0.9447768414085375,0.934374790833372,0.9547669907706368,1000
primary_with_llm_judge,workspace_late_late_single,0.7044440590859646,0.673607920001014,0.7373097480067451,0.9319674953248406,0.9195473818802423,0.9439642593146649,1000
primary_with_llm_judge,workspace_noise_single,0.7044440590859646,0.6727240393712377,0.734361398680242,0.9319674953248406,0.9193081216500479,0.9439290393118566,1000
strict,baseline_output_confidence,0.629963721933523,0.5602314212742892,0.6963480118048082,0.9863555064218006,0.9802835985212452,0.9916166443110077,1000
strict,combined_compact,0.737436132082666,0.6788368092234328,0.7948734300541843,0.9915561149863632,0.9878498060767557,0.9947347155041222,1000
strict,combined_full,0.8502903334749594,0.7977354306983337,0.8938979031879254,0.995488442752506,0.9928956443569392,0.9975032069064708,1000
strict,commitment_dynamics_full,0.7022257084027845,0.6303165592623076,0.7716911101857629,0.9878999523005494,0.9807178142230624,0.9935219993594676,1000
strict,commitment_dynamics_single,0.689130742665403,0.6189277000685729,0.7550479397196727,0.9893994424622801,0.9850490884155085,0.9933790407392945,1000
strict,layer_l33_diff,0.54848514560251,0.4814382590383548,0.6105159216825348,0.9830431553584651,0.9765604144094555,0.9886826994727035,1000
strict,layer_l33_diff_in_full,0.8593544029371072,0.8081035143073294,0.9021124075489039,0.9955081747388915,0.9921732562469303,0.9976942561015014,1000
strict,layer_l33_full,0.8349293503720407,0.7808393926692059,0.8832846623672845,0.9947577588458565,0.9919508223114423,0.9972082879648372,1000
strict,layer_l33_single,0.8309638199823512,0.7744058317520508,0.8784670449058427,0.9947519997927328,0.9919373747531247,0.9969689051816399,1000
strict,workspace_compact,0.7099279885827587,0.6378704937893399,0.774173175161435,0.9888862980122863,0.982384559319454,0.9937234463728964,1000
strict,workspace_full,0.8297000795284941,0.768681217523759,0.8846203337258488,0.9942295439638682,0.9907222671918121,0.9971719463527826,1000
strict,workspace_late_late_full,0.8430782974365679,0.7927311735902751,0.8841750829147924,0.9953174317471004,0.9926815026215935,0.9973302951880753,1000
strict,workspace_late_late_single,0.7757405410116461,0.7109951914856062,0.8279520696840635,0.9928834150110544,0.9896261023626104,0.9957714539407116,1000
strict,workspace_noise_single,0.7757405410116461,0.717265047504509,0.8322965518430931,0.9928834150110544,0.9896751415773322,0.9957690622352723,1000
