label_regime,feature_set,real_roc_auc,perm_auc_mean,perm_auc_ci_low,perm_auc_ci_high,p_perm_ge_real,permutation_n
high_quality_primary,commitment_dynamics_single,0.6590636281588448,0.5000373465703971,0.4625418546931408,0.5348615185018051,0.0,500
high_quality_primary,layer_l33_diff,0.54076940433213,0.4999619990974729,0.4623880302346571,0.5383876353790613,0.02,500
high_quality_primary,layer_l33_diff_in_full,0.7703339350180505,0.4992658393501805,0.4632093298736462,0.5358861687725631,0.0,500
high_quality_primary,layer_l33_full,0.7423984657039711,0.4988277256317689,0.4600386958483755,0.5371246051444044,0.0,500
high_quality_primary,layer_l33_single,0.7346389891696752,0.5004929151624549,0.46151737364620943,0.5367766809566787,0.0,500
high_quality_primary,workspace_compact,0.6680437725631769,0.4994025541516246,0.46605398240072204,0.5331384250902527,0.0,500
high_quality_primary,workspace_full,0.7496547833935018,0.49983958935018047,0.4595895758122744,0.53875377933213,0.0,500
high_quality_primary,workspace_late_late_full,0.7604174187725632,0.49990078971119134,0.4619612477436823,0.5370309679602887,0.0,500
high_quality_primary,workspace_late_late_single,0.7041493682310469,0.49963982400722023,0.4653273916967509,0.5333166741877255,0.0,500
high_quality_primary,workspace_noise_single,0.7041493682310469,0.4999587680505415,0.4656376353790614,0.5347374210288809,0.0,500
primary_with_llm_judge,baseline_output_confidence,0.6596724102596441,0.500874767752702,0.4662462755978749,0.5393704493605176,0.0,500
primary_with_llm_judge,combined_compact,0.7050408642639816,0.5014810047046264,0.46701288873975016,0.5383142168001783,0.0,500
primary_with_llm_judge,combined_full,0.7532356975076065,0.5006835648862354,0.46695061831268536,0.537017798306875,0.0,500
primary_with_llm_judge,commitment_dynamics_full,0.6685389083194643,0.5005166396039916,0.4621958827199002,0.5414990169605275,0.0,500
primary_with_llm_judge,commitment_dynamics_single,0.6591183948868435,0.4997343383682671,0.45975281005155044,0.5370794494078117,0.0,500
primary_with_llm_judge,layer_l33_diff,0.5389668739344775,0.5006234474620015,0.46108717634579566,0.5409928586067189,0.03,500
primary_with_llm_judge,layer_l33_diff_in_full,0.7699687634421922,0.49884706698406195,0.46529893183133614,0.5376840243136177,0.0,500
primary_with_llm_judge,layer_l33_full,0.7428039934148742,0.5009820260297142,0.4610937074213287,0.5362544507027662,0.0,500
primary_with_llm_judge,layer_l33_single,0.7348563501196989,0.5006185694242068,0.46942747240620586,0.5369796815988074,0.0,500
primary_with_llm_judge,workspace_compact,0.6690839153122192,0.4987436507811392,0.46237790829919534,0.534794079692634,0.0,500
primary_with_llm_judge,workspace_full,0.7491706660120576,0.4998997367300932,0.46351116250892394,0.5359182692199419,0.0,500
primary_with_llm_judge,workspace_late_late_full,0.7605414937245374,0.4984737507065948,0.4624722710801723,0.5358266652553538,0.0,500
primary_with_llm_judge,workspace_late_late_single,0.7044440590859646,0.5006438424344246,0.4685796712391702,0.5404273575493602,0.0,500
primary_with_llm_judge,workspace_noise_single,0.7044440590859646,0.5014985620373352,0.4651766993745932,0.5365098945794324,0.0,500
strict,baseline_output_confidence,0.629963721933523,0.5006289069734505,0.42130410388818074,0.5792313516575699,0.0,500
strict,combined_compact,0.737436132082666,0.5007465437788019,0.4152542188231962,0.5891239337189921,0.0,500
strict,combined_full,0.8502903334749594,0.502698804893726,0.4185568301903237,0.5869088472726084,0.0,500
strict,commitment_dynamics_full,0.7022257084027845,0.5007236439302328,0.4149720560839298,0.5793299452015992,0.0,500
strict,commitment_dynamics_single,0.689130742665403,0.49890588401913044,0.4167878659127801,0.5773496312274623,0.0,500
strict,layer_l33_diff,0.54848514560251,0.49973199986926825,0.40312830233900926,0.5792852785131439,0.124,500
strict,layer_l33_diff_in_full,0.8593544029371072,0.49864960617053955,0.42572610604525496,0.5882744495647722,0.0,500
strict,layer_l33_full,0.8349293503720407,0.4991434890130841,0.4087925286792823,0.5786615790219084,0.0,500
strict,layer_l33_single,0.8309638199823512,0.49989123116645423,0.4122806157466418,0.5853719318887473,0.0,500
strict,workspace_compact,0.7099279885827587,0.49950969049253197,0.4178337200814895,0.576568236537351,0.0,500
strict,workspace_full,0.8297000795284941,0.4986662744713534,0.4184149317471212,0.597193897005153,0.0,500
strict,workspace_late_late_full,0.8430782974365679,0.4985754376790753,0.4063976860476517,0.5816101251756708,0.0,500
strict,workspace_late_late_single,0.7757405410116461,0.4963364600015252,0.4120665424714841,0.5770780904445969,0.0,500
strict,workspace_noise_single,0.7757405410116461,0.5004563410356135,0.42210919371180183,0.5827736379383599,0.0,500
