label_regime,feature_set,real_roc_auc,perm_auc_mean,perm_auc_ci_low,perm_auc_ci_high,p_perm_ge_real,permutation_n
primary_with_llm_judge,workspace_late_late_single,0.7184561970244252,0.5004082131616358,0.46857120599466395,0.5319810214456006,0.0,500
primary_with_llm_judge,workspace_noise_single,0.7184561970244252,0.49994311412024367,0.4670949425554394,0.5321657272346773,0.0,500
strict,baseline_output_confidence,0.646445455089462,0.49848623661061575,0.4041073245167853,0.5948260128059362,0.002,500
strict,combined_compact,0.7152923224223566,0.5052012746095386,0.40717005265992456,0.6054514990126264,0.0,500
strict,combined_full,0.7239991622284723,0.4993601519956915,0.3994221620489498,0.5960175932020824,0.0,500
strict,commitment_dynamics_full,0.714170306983424,0.5031676141463707,0.400510143019568,0.6018528214948238,0.0,500
strict,commitment_dynamics_single,0.6693345700436839,0.49761229130512835,0.3946105858416612,0.5932069445275566,0.0,500
strict,layer_l33_diff,0.509754054215786,0.5031189635569385,0.4095760277661421,0.5975065076895457,0.47,500
strict,layer_l33_diff_in_full,0.6944228352582131,0.5028943510262701,0.40992347854706485,0.5969481180061038,0.002,500
strict,layer_l33_full,0.6508736760217821,0.4986233917778709,0.4054114804619711,0.5947171773083598,0.0,500
strict,layer_l33_single,0.689366285680091,0.49915417988151517,0.40025806355095445,0.6003702650948477,0.0,500
strict,workspace_compact,0.7067799652923223,0.4984384237927113,0.3953455059541619,0.6097151576805697,0.0,500
strict,workspace_full,0.717521393094369,0.4994632876548381,0.40580081981928073,0.6027930704326492,0.0,500
strict,workspace_late_late_full,0.6890970019747472,0.4989064987134223,0.39738233798097067,0.5990305786607624,0.0,500
strict,workspace_late_late_single,0.7094279217282029,0.4996881096283885,0.3910429507510023,0.5971459667285022,0.0,500
strict,workspace_noise_single,0.7094279217282029,0.4991291963377416,0.3938061007719466,0.594397402908264,0.0,500
