label_regime,feature_set,roc_auc,roc_auc_ci_low,roc_auc_ci_high,pr_auc,pr_auc_ci_low,pr_auc_ci_high,bootstrap_n_effective
primary_with_llm_judge,layer_l33_single,0.6898583753265886,0.6629630719753931,0.7193765256912482,0.8940312306823937,0.8767756923744504,0.910093485554776,1000
primary_with_llm_judge,workspace_compact,0.7226398499858947,0.6935923932927862,0.7510435920988187,0.9051312386649923,0.8887027586622313,0.9196540275153262,1000
primary_with_llm_judge,workspace_full,0.7368023173270348,0.7117272736505653,0.7639716875215727,0.9132799632959064,0.899346238191868,0.9268335087959655,1000
primary_with_llm_judge,workspace_late_late_full,0.7276347886692887,0.6989939604988925,0.7549623048252153,0.9101753168107578,0.8957028960050277,0.9237010310279283,1000
primary_with_llm_judge,workspace_late_late_single,0.7184561970244252,0.6910161509221762,0.7443556308068443,0.9064681970245131,0.8889373047502565,0.9201453759511234,1000
primary_with_llm_judge,workspace_noise_single,0.7184561970244252,0.6914605338105724,0.7455928696822358,0.9064681970245131,0.8922131018395115,0.9207840039346629,1000
strict,baseline_output_confidence,0.646445455089462,0.5665498291900757,0.7260046221280443,0.99107322409682,0.9866753435084161,0.9947972127114322,1000
strict,combined_compact,0.7152923224223566,0.6322853846402402,0.7898754846309125,0.9931239477479344,0.9897287943163157,0.9959451506021896,1000
strict,combined_full,0.7239991622284723,0.6439639621618787,0.8099362788940583,0.9925530185787536,0.9881232409423738,0.9964044747009807,1000
strict,commitment_dynamics_full,0.714170306983424,0.6331305665612741,0.7871599230632319,0.9929476783248813,0.9892217341936126,0.996093502343114,1000
strict,commitment_dynamics_single,0.6693345700436839,0.5610122705273181,0.7674452119752876,0.9898176133284069,0.9837125708888154,0.9949710138865998,1000
strict,layer_l33_diff,0.509754054215786,0.4153629441624365,0.6050072624251192,0.9846444457787552,0.9777050216924252,0.9904225353276718,1000
strict,layer_l33_diff_in_full,0.6944228352582131,0.609040097155758,0.7768799348638747,0.9921404578255483,0.987925412142157,0.9955870164336997,1000
strict,layer_l33_full,0.6508736760217821,0.5444077275038128,0.7469050377871767,0.9891247121642679,0.9825432683165973,0.9945030892602534,1000
strict,layer_l33_single,0.689366285680091,0.5834426688021991,0.7776490192024289,0.9907186663180835,0.9850159972060755,0.9950325882661746,1000
strict,workspace_compact,0.7067799652923223,0.624126816498165,0.7882893520817539,0.9927414604536291,0.9889005734187825,0.9958759152202825,1000
strict,workspace_full,0.717521393094369,0.6247008584276368,0.7997156587392077,0.9922036588016219,0.9878658390321531,0.9962677282595968,1000
strict,workspace_late_late_full,0.6890970019747472,0.5883134903861531,0.7846616756987912,0.9904911623218556,0.9847868692888165,0.9951884058712991,1000
strict,workspace_late_late_single,0.7094279217282029,0.6180414516540378,0.7984114161031522,0.9920816255916434,0.9875509693331286,0.9959711012995057,1000
strict,workspace_noise_single,0.7094279217282029,0.6071023068992215,0.8010916365402281,0.9920816255916434,0.9874913940036096,0.9958321521819334,1000
