label_regime,feature_set,roc_auc,roc_auc_ci_low,roc_auc_ci_high,pr_auc,pr_auc_ci_low,pr_auc_ci_high,bootstrap_n_effective
high_quality_primary,layer_l33_diff_in_full,0.6405431690980825,0.6085477154541894,0.6737958337014059,0.35170558125412055,0.31292862371748914,0.40026493388714735,1000
high_quality_primary,layer_l33_full,0.5692228644829801,0.5336853861579048,0.6054806390471981,0.3052265621455096,0.2684495611282405,0.3504513619896402,1000
high_quality_primary,layer_l33_single,0.5795687677768602,0.5414614130738034,0.6143993076452468,0.312368735644059,0.2779503562616397,0.35755684445899144,1000
high_quality_primary,workspace_compact,0.5628956785026149,0.5254324865444545,0.6008707852864498,0.30059024939839885,0.26740900130813394,0.3425562174827079,1000
high_quality_primary,workspace_full,0.6173997614460043,0.583657814431333,0.6522252333876932,0.3293722125553651,0.2896218394302045,0.3772212023166932,1000
high_quality_primary,workspace_late_late_full,0.6359592623176439,0.6026276741801966,0.6694237095196169,0.3663924699684162,0.32253496043872,0.4207951497637387,1000
high_quality_primary,workspace_late_late_single,0.5898302596568493,0.5551182003372236,0.626079423283674,0.30984468035065826,0.27416305334319574,0.356623731157135,1000
high_quality_primary,workspace_noise_single,0.5898302596568493,0.554445539652055,0.6270805281792584,0.30984468035065826,0.2737286672238492,0.35785237597256586,1000
primary_with_llm_judge,baseline_output_confidence,0.8442429899831257,0.821607561939543,0.8674111586232826,0.6617218507270932,0.6082032743234767,0.7200910796900725,1000
primary_with_llm_judge,combined_compact,0.8431587261695329,0.8192059068240942,0.8674223131068131,0.6541484295531579,0.5998094300382663,0.7115457077091566,1000
primary_with_llm_judge,combined_full,0.8443076149786377,0.8211801274902668,0.8683306849093316,0.6609330279060958,0.6054518145884714,0.7177684089481118,1000
primary_with_llm_judge,commitment_dynamics_full,0.561501454062399,0.526168753616509,0.5955579604020326,0.3063379255003483,0.2734605896859102,0.3491562669385555,1000
primary_with_llm_judge,commitment_dynamics_single,0.5697662729328977,0.5355358770500357,0.6048352985305692,0.30890141246699887,0.27438654117630795,0.35201404024548233,1000
primary_with_llm_judge,layer_l33_diff,0.5796826194664848,0.5418025532325218,0.614268277850913,0.32816361717022347,0.286061776969668,0.37215194290118664,1000
primary_with_llm_judge,layer_l33_diff_in_full,0.6361146016587081,0.6027181917121848,0.6683159430482081,0.3591182850512393,0.3190094110523877,0.40736541994387915,1000
primary_with_llm_judge,layer_l33_full,0.57363659210857,0.5359416442294666,0.6086275610698729,0.31441075874815344,0.2793798830745394,0.36174076168174046,1000
primary_with_llm_judge,layer_l33_single,0.5814310846228413,0.5445417867763709,0.6165107339622613,0.32433316796997447,0.2858480118439053,0.3724282715267066,1000
primary_with_llm_judge,workspace_compact,0.5566868918967436,0.5203341335566883,0.5928098933822998,0.31379685268361435,0.27252602973024864,0.3616899379049905,1000
primary_with_llm_judge,workspace_full,0.6191361792266542,0.5837510337060845,0.6520746949141183,0.33563290355946795,0.29579984352197514,0.3841156758933077,1000
primary_with_llm_judge,workspace_late_late_full,0.631371845043622,0.5916820252044215,0.6638437815369304,0.37095964194661857,0.32470522543245844,0.42233096499403855,1000
primary_with_llm_judge,workspace_late_late_single,0.5885362438516497,0.5529090149528518,0.6226477579937649,0.3163657814336839,0.2795779273410406,0.36266888825686633,1000
primary_with_llm_judge,workspace_noise_single,0.5885362438516497,0.5514317551386401,0.624391226792898,0.3163657814336839,0.280786789332471,0.3628755707442429,1000
strict,baseline_output_confidence,0.7974410599467427,0.7696006855621543,0.8247716187105583,0.6392186827531096,0.5872257241312719,0.6945327702425316,1000
strict,combined_compact,0.8005065921932845,0.7733030215851866,0.8272631328822693,0.6335720154435179,0.5800507651601928,0.690723974074941,1000
strict,combined_full,0.7996460349418717,0.7739479947549578,0.8252326304959934,0.6376128291082287,0.5866796900869357,0.6907360383362279,1000
strict,commitment_dynamics_full,0.5549490160420861,0.5171522605445977,0.5882742374658343,0.3158909965129579,0.2843962193075359,0.35683922520378697,1000
strict,commitment_dynamics_single,0.5613106449308306,0.5279888715248562,0.5951795418220605,0.32156741313433845,0.2894993158370529,0.362171393641184,1000
strict,layer_l33_diff,0.5713970253945573,0.5339259653433959,0.6060264043256027,0.33774262733570165,0.30014819741070653,0.3853991661468544,1000
strict,layer_l33_diff_in_full,0.6136032993440281,0.581452224067656,0.6467701027430335,0.3662129709746106,0.3264748402397262,0.41358249950959464,1000
strict,layer_l33_full,0.5537312463466909,0.5193489888628371,0.5903666407735656,0.3246715513340181,0.2875088235130134,0.3688059430812083,1000
strict,layer_l33_single,0.5620607910631941,0.5273994511733752,0.5990163872145171,0.33072033886422947,0.2945277514979391,0.3758454624620953,1000
strict,workspace_compact,0.5529616158992012,0.5193429980008041,0.5874019240968663,0.32244202028853247,0.2876556339279003,0.3662479555704293,1000
strict,workspace_full,0.6001753588361368,0.5655319759411149,0.6307842932481724,0.34607103229991726,0.3092007865871363,0.3916535412897668,1000
strict,workspace_late_late_full,0.604101448334091,0.5691697820360594,0.6372526681582353,0.3701671423743189,0.327190042601808,0.4216556265521669,1000
strict,workspace_late_late_single,0.5835552380333832,0.5500357156713448,0.6211062745910177,0.332553232471428,0.2992778181378752,0.3772982938455282,1000
strict,workspace_noise_single,0.5835552380333832,0.5489787350421711,0.6188202372786922,0.332553232471428,0.29875553526551135,0.3776264253609919,1000
